class,feature,weight
FIL,tri_2:4,-0.00017666313938492008
FIL,tri_2nd,-0.025860249166309864
FIL,tri_2pm,-0.006964369347377799
FIL,tri_2sl,-0.0005616011344246793
FIL,tri_2ye,-0.004196515673335074
FIL,tri_3-5,-0.00016923858720548093
FIL,tri_3-6,-0.00016923858720548093
FIL,tri_30-,-0.04981837883051757
FIL,tri_300,-0.0006489776222014166
FIL,tri_32-,0.3214948976014089
FIL,tri_325,-0.0012882284748160413
FIL,tri_333,-0.0006137459278422731
FIL,tri_337,-0.0006033116458466205
FIL,tri_39-,-0.06550536705759033
FIL,tri_3:0,0.13097900349217473
FIL,tri_3:1,0.12689541134858184
FIL,tri_3am,0.0
FIL,tri_3gs,0.0
FIL,tri_4-1,-6.0820137468524937e-05
FIL,tri_400,-0.0020497422281642095
FIL,tri_402,-0.0005634082745858526
FIL,tri_421,-0.0009255339446220645
FIL,tri_445,-5.755926431575841e-05
FIL,tri_456,-0.00027204682766196594
FIL,tri_473,-0.0006148867733826059
FIL,tri_4:0,-0.00025222425166934953
FIL,tri_4:8,-8.053441347640345e-05
FIL,tri_4am,-0.020014397132925955
FIL,tri_4hr,0.0
FIL,tri_4mx,-0.002153743511060672
FIL,tri_4rc,-0.00032954957743344817
FIL,tri_50-,-0.0003138987653212295
FIL,tri_500,-0.00019838587427765521
FIL,tri_507,-0.0003312561727202165
FIL,tri_513,-0.0005910768684594192
FIL,tri_530,-0.0005380531264328726
FIL,tri_555,-0.0006120478929192196
FIL,tri_55k,-0.000950794392447702
FIL,tri_561,-0.0006089245827900844
FIL,tri_569,-5.755926431575841e-05
FIL,tri_580,-0.0006130292954464157
FIL,tri_59-,-0.07983202094548396
FIL,tri_5:2,0.0
FIL,tri_5am,-0.020014397132925955
FIL,tri_5pe,-0.03192517462973946
FIL,tri_6-1,-6.532517615603623e-05
FIL,tri_600,-0.0014526902871450623
FIL,tri_623,0.0
FIL,tri_636,-0.0006073123139555941
FIL,tri_663,-0.0006073123139555941
FIL,tri_689,-0.00061294822518851
FIL,tri_692,-5.755926431575841e-05
FIL,tri_69k,-0.0041998231208341605
FIL,tri_6:1,-0.00020083670888997968
FIL,tri_6:4,-0.00017596647597122896
FIL,tri_6k+,-0.0014266931984395679
FIL,tri_7-1,-0.0001244563140891337
FIL,tri_7-y,-9.559764084769819e-05
FIL,tri_700,0.0
FIL,tri_711,-0.0003371409033849456
FIL,tri_715,-0.00036270930723304956
FIL,tri_722,-0.00052624674335103
FIL,tri_723,-0.0006005669661260976
FIL,tri_786,-0.0003479115096092425
FIL,tri_7th,0.0
FIL,tri_8-a,-0.08490990909039857
FIL,tri_811,-0.0006731144064414172
FIL,tri_830,-0.0006591937690484469
FIL,tri_844,-5.755926431575841e-05
FIL,tri_890,-0.0003086961765848275
FIL,tri_891,0.0
FIL,tri_8ng,-0.3218043680680406
FIL,tri_8th,0.0
FIL,tri_9-3,-0.00015994578482508165
FIL,tri_9-a,-0.07983202094548396
FIL,tri_9-t,-0.06534542127276413
FIL,tri_90',-0.000861223221948882
FIL,tri_900,-0.0005817249595124641
FIL,tri_905,-0.0003162311122377669
FIL,tri_907,0.0
FIL,tri_90s,-0.005050571287974055
FIL,tri_910,-0.00016396617170984804
FIL,tri_914,-0.0003391394971232528
FIL,tri_924,-0.0006036288804918648
FIL,tri_928,-5.755926431575841e-05
FIL,tri_929,0.0
FIL,tri_952,-0.0006115193019787473
FIL,tri_956,-5.755926431575841e-05
FIL,tri_985,-0.0003390022244292996
FIL,tri_994,-0.0003428249106362035
FIL,tri_9:0,-0.000251891638831956
FIL,tri_9:3,-0.00017396761391588373
FIL,tri_9th,0.0
FIL,tri_:00,0.13047488760167938
FIL,tri_:05,-0.00020586884555176557
FIL,tri_:15,0.12689541134858184
FIL,tri_:18,-0.00020083670888997968
FIL,tri_:23,0.0
FIL,tri_:30,-0.006040805422232719
FIL,tri_:37,-0.00017396761391588373
FIL,tri_:47,-0.00017596647597122896
FIL,tri_:48,-0.00017666313938492008
FIL,tri_:81,-8.053441347640345e-05
FIL,tri__gu,-0.005502069078822976
FIL,tri_`yo,0.43145119730173087
FIL,tri_a'a,-0.2554511131688104
FIL,tri_a'n,0.30543937159535384
FIL,tri_a't,0.8677174101524113
FIL,tri_a'y,0.1025133527683922
FIL,tri_a-1,-0.006040805422232719
FIL,tri_a-2,0.0
FIL,tri_a-a,-0.19294354329667016
FIL,tri_a-b,-0.2277412132232962
FIL,tri_a-c,-0.049558483393894626
FIL,tri_a-d,0.1263431946413899
FIL,tri_a-e,0.2835487974394115
FIL,tri_a-f,0.003399530553266831
FIL,tri_a-g,0.0006921898941723506
FIL,tri_a-h,0.02165479519068494
FIL,tri_a-i,0.19921143258765336
FIL,tri_a-k,0.0855437782879569
FIL,tri_a-l,-0.14095284843996725
FIL,tri_a-m,0.09792321104747963
FIL,tri_a-p,0.008401771609299
FIL,tri_a-r,-0.029499732283719476
FIL,tri_a-s,-0.15137703707146447
FIL,tri_a-t,0.2955420228527693
FIL,tri_a-u,0.05113354893022667
FIL,tri_a-w,0.0
FIL,tri_a-z,0.07790424342783578
FIL,tri_a2x,-0.2564768817057382
FIL,tri_a37,0.0
FIL,tri_aaa,-0.5018282741303707
FIL,tri_aab,0.39565296180670173
FIL,tri_aad,-0.23130017893918967
FIL,tri_aag,-0.7984441372020805
FIL,tri_aah,-0.06841639918796301
FIL,tri_aai,0.03985270478936734
FIL,tri_aak,0.00627081801254923
FIL,tri_aal,0.756469964936918
FIL,tri_aam,-0.3425010698594126
FIL,tri_aan,0.7848335123896916
FIL,tri_aap,-0.1867038784967693
FIL,tri_aaq,-0.19918321210505796
FIL,tri_aar,0.29182572847383
FIL,tri_aas,0.8291893978143617
FIL,tri_aat,-0.4499253421332564
FIL,tri_aaw,0.2105763558536417
FIL,tri_aay,0.17718683590812273
FIL,tri_aba,0.4488217209431884
FIL,tri_abb,0.08039734532561471
FIL,tri_abe,0.4894116514991666
FIL,tri_abh,0.18158091915171223
FIL,tri_abi,0.5072021108747633
FIL,tri_abl,0.0031672444901216013
FIL,tri_abo,0.6059207751995525
FIL,tri_abr,0.5915054685602459
FIL,tri_abs,0.40450009997800124
FIL,tri_abu,-0.02232677062767258
FIL,tri_abw,0.012445806432863494
FIL,tri_aby,-0.39700943544810696
FIL,tri_aca,0.3208234222739055
FIL,tri_acc,-0.1996985815216543
FIL,tri_ace,-0.24075582529524436
FIL,tri_ach,0.40811626804272916
FIL,tri_aci,-0.15142160903522978
FIL,tri_ack,-0.4251250354329056
FIL,tri_acl,-0.8964675665234804
FIL,tri_acn,0.03166753896980038
FIL,tri_aco,0.37468840517143764
FIL,tri_acq,-0.005268209558829994
FIL,tri_acr,0.28888805769219156
FIL,tri_acs,-0.0179018494731956
FIL,tri_act,-0.014696613416257148
FIL,tri_acu,-0.19414691648756188
FIL,tri_acy,-0.14679428346801773
FIL,tri_ad-,0.010999175245328644
FIL,tri_ada,-0.5825549368716908
FIL,tri_adb,0.0013331206396932783
FIL,tri_adc,-0.000766788296944358
FIL,tri_add,-0.03850503164937819
FIL,tri_ade,-0.35430344189421004
FIL,tri_adg,-0.18058221758089685
FIL,tri_adh,0.027874387358446114
FIL,tri_adi,-0.9983909364357549
FIL,tri_adj,0.0
FIL,tri_adk,0.017684245800805704
FIL,tri_adl,-0.2889566669306441
FIL,tri_adm,0.0016094953262917042
FIL,tri_ado,1.1278414631912368
FIL,tri_adp,0.0
FIL,tri_adr,-0.0015429371529492172
FIL,tri_ads,-0.5122202645577386
FIL,tri_adt,0.024259730966884763
FIL,tri_adu,-0.16008944056744503
FIL,tri_adv,-0.012562052338251561
FIL,tri_adw,0.11524148407203708
FIL,tri_ady,-0.43290910919769504
FIL,tri_aeb,0.0243157602177786
FIL,tri_aeh,0.014009786688454632
FIL,tri_aek,-0.47150921983596006
FIL,tri_ael,0.14902088113976023
FIL,tri_aen,0.5190051975379855
FIL,tri_aer,0.0
FIL,tri_aes,-0.7192922696158857
FIL,tri_aev,-0.15591265574301086
FIL,tri_aex,-0.2170808372140414
FIL,tri_afa,-0.0027065063989827227
FIL,tri_afe,-0.41979359218079726
FIL,tri_aff,0.24920648156589414
FIL,tri_afi,-0.244639868540779
FIL,tri_afl,0.39279505150418026
FIL,tri_afo,0.06951563570031118
FIL,tri_afr,-0.008346081108786608
FIL,tri_aft,-0.029370620402778724
FIL,tri_afu,-0.0003321389472147813
FIL,tri_ag-,0.08650865422710591
FIL,tri_aga,-1.2824095998937415
FIL,tri_agb,0.17147009865174065
FIL,tri_agc,0.4432798255946366
FIL,tri_agd,0.49803376393050597
FIL,tri_age,-0.84058528480643
FIL,tri_agg,-0.39383351618426404
FIL,tri_agh,0.4932928818204414
FIL,tri_agi,-0.5340093103077652
FIL,tri_agj,-0.295824152369203
FIL,tri_agk,0.3480662650019734
FIL,tri_agl,0.4106110667971589
FIL,tri_agm,-0.6973479702926287
FIL,tri_agn,-0.0014082332261010928
FIL,tri_ago,-0.1284434124933888
FIL,tri_agp,-0.20387143528612373
FIL,tri_agr,-0.6967294193907605
FIL,tri_ags,-0.10251343338174702
FIL,tri_agt,-0.09599067074819051
FIL,tri_agu,-1.3377460012827795
FIL,tri_agv,0.0
FIL,tri_agw,0.06449098995794156
FIL,tri_agy,0.04401442732858683
FIL,tri_aha,1.6526380692444016
FIL,tri_ahe,1.8268294840987482
FIL,tri_ahh,-0.11849318505839203
FIL,tri_ahi,0.9739578932879616
FIL,tri_ahl,-0.09328480068427504
FIL,tri_aho,0.9668147365606585
FIL,tri_ahr,-0.019738971051219755
FIL,tri_ahs,-0.004067672488531822
FIL,tri_ahu,0.30060098124625084
FIL,tri_ai-,0.22031542637145618
FIL,tri_aia,0.0
FIL,tri_aib,0.1010864877698837
FIL,tri_aic,0.3548309273367833
FIL,tri_aid,-0.22299462054998917
FIL,tri_aif,0.0
FIL,tri_aig,0.2922675888906829
FIL,tri_aih,0.0017637122060689704
FIL,tri_aii,-0.08387641960075093
FIL,tri_aik,-1.0268166894371444
FIL,tri_ail,-0.03671971922753061
FIL,tri_aim,0.026624525455157595
FIL,tri_ain,-0.5885207441519543
FIL,tri_aip,0.14140570791808746
FIL,tri_air,-0.22920065849897786
FIL,tri_ais,0.2716606388618563
FIL,tri_ait,0.38172874465593626
FIL,tri_aiu,0.0005804811496258186
FIL,tri_aiw,-0.3439045909846163
FIL,tri_aix,-0.11552522631032675
FIL,tri_aiy,0.031199822796792447
FIL,tri_aiz,-0.01279416442256148
FIL,tri_aja,-0.04848107529032746
FIL,tri_ajo,-0.1483429372145214
FIL,tri_ak-,0.04072538957416183
FIL,tri_aka,0.09484965981491036
FIL,tri_akb,0.1479549340846351
FIL,tri_akd,0.155089246777256
FIL,tri_ake,-0.47452096794592674
FIL,tri_akf,0.0
FIL,tri_aki,0.5817547536769153
FIL,tri_akk,0.03851227043287506
FIL,tri_akl,0.12144212667133866
FIL,tri_ako,-1.0217742508968166
FIL,tri_akp,0.0007194874147546127
FIL,tri_akr,0.00023837075249102618
FIL,tri_aks,0.10770462554818247
FIL,tri_akt,0.5460541109510368
FIL,tri_aku,-1.3659657295919083
FIL,tri_aky,0.08552948649230699
FIL,tri_al-,-0.17969446279604068
FIL,tri_ala,0.9504444975325425
FIL,tri_alb,-0.2690232084831653
FIL,tri_alc,0.2875755468938815
FIL,tri_ald,-0.16234070154321978
FIL,tri_ale,-0.1808366075830875
FIL,tri_alg,0.07892178317212367
FIL,tri_alh,0.07505117368922147
FIL,tri_ali,0.37746502119752096
FIL,tri_alj,-0.013868292974641663
FIL,tri_alk,0.008398583591533228
FIL,tri_all,0.21625658642127685
FIL,tri_alm,0.4906552940075727
FIL,tri_aln,0.023219540537966016
FIL,tri_alo,0.6226513685330659
FIL,tri_alp,0.20487697588350678
FIL,tri_als,-0.20405263012884617
FIL,tri_alt,-0.06302648014334335
FIL,tri_alu,-0.012782465915258783
FIL,tri_alv,-0.058640302547699745
FIL,tri_alw,0.012136478526572637
FIL,tri_aly,-0.8707558772284233
FIL,tri_ama,-0.13235619863039114
FIL,tri_amb,-0.21651217558436034
FIL,tri_amd,0.3901330149778135
FIL,tri_ame,-0.3822780782641064
FIL,tri_amg,-0.35670106307514465
FIL,tri_amh,0.054682761128968665
FIL,tri_ami,1.3888738163135197
FIL,tri_aml,-0.00010486423354453665
FIL,tri_amm,-0.0313992865836942
FIL,tri_amn,-0.3267029722771085
FIL,tri_amo,0.07543315888441528
FIL,tri_amp,-0.3292632343679672
FIL,tri_ams,0.393442720279509
FIL,tri_amt,0.0
FIL,tri_amu,-0.7118553701925003
FIL,tri_amy,0.3904002624879457
FIL,tri_an-,0.0019954855637168176
FIL,tri_ana,0.3157954207574515
FIL,tri_anc,0.18093345700514427
FIL,tri_and,-0.827910706160535
FIL,tri_ane,-0.21959704214309606
FIL,tri_anf,-0.0001385188644481369
FIL,tri_ang,-0.5468522030764975
FIL,tri_anh,0.36267400247460446
FIL,tri_ani,-0.6666496407198833
FIL,tri_anj,0.1735736267850138
FIL,tri_ank,-0.15753583613881206
FIL,tri_anl,0.36892685914294676
FIL,tri_anm,-0.24443317171213766
FIL,tri_ann,-0.18635965479753172
FIL,tri_ano,0.5821530934519414
FIL,tri_ans,-0.19193411008513162
FIL,tri_ant,-0.7581973045210604
FIL,tri_anu,-0.3364374439366637
FIL,tri_any,-1.1405224616421952
FIL,tri_anz,-0.13963262463352125
FIL,tri_aoi,0.010203595884316748
FIL,tri_aok,0.16584704032343472
FIL,tri_aol,0.10437577803081863
FIL,tri_aon,0.6401684516807926
FIL,tri_aor,-0.002305244719227692
FIL,tri_aos,0.21391186955442235
FIL,tri_aot,0.010159614626164715
FIL,tri_ap-,0.002316234615386209
FIL,tri_apa,-0.6289958112302169
FIL,tri_ape,-0.3626580032567087
FIL,tri_aph,-0.20280002875428188
FIL,tri_api,-0.17917303350531713
FIL,tri_apl,0.009141041763455546
FIL,tri_apo,0.31850536864493495
FIL,tri_app,-0.09764224120453376
FIL,tri_apr,-0.3184848628334715
FIL,tri_aps,0.0008592798155855509
FIL,tri_apt,-0.27907054846748097
FIL,tri_apu,-0.6720623311373799
FIL,tri_apw,0.02815864340207729
FIL,tri_apy,0.0004582341277991614
FIL,tri_aqt,0.13975383486228596
FIL,tri_aqu,-0.6844134001578124
FIL,tri_ar-,-9.559764084769819e-05
FIL,tri_ara,1.3358450802666517
FIL,tri_arb,-0.0394723332120946
FIL,tri_arc,-0.0471410959371543
FIL,tri_ard,-0.7448589429490977
FIL,tri_are,0.4791489066075594
FIL,tri_arg,0.23605164517954733
FIL,tri_ari,-0.37299905272656864
FIL,tri_arj,-0.0683661864769831
FIL,tri_ark,-0.11922017814879456
FIL,tri_arl,0.2039973235746337
FIL,tri_arm,-0.9499591541167169
FIL,tri_arn,0.42685000883536567
FIL,tri_aro,-0.07136183762526316
FIL,tri_arr,-0.027708555154001356
FIL,tri_ars,0.8375239191014758
FIL,tri_art,-0.009002269119365748
FIL,tri_aru,0.11841492119638723
FIL,tri_arv,0.0
FIL,tri_arw,0.2738850925975847
FIL,tri_ary,-0.43517707721169624
FIL,tri_arz,0.24303582244979088
FIL,tri_as-,0.21668388571884734
FIL,tri_asa,-0.25572099696784234
FIL,tri_asb,0.030491738042005525
FIL,tri_asc,-0.06533128109243379
FIL,tri_ase,-0.14027683586378692
FIL,tri_ash,-0.7384330664777873
FIL,tri_asi,-0.9903053951291725
FIL,tri_ask,-0.7784564383911903
FIL,tri_asl,0.0
FIL,tri_asm,-0.027463398204902286
FIL,tri_aso,0.6258871276548539
FIL,tri_asp,-0.2608215051723905
FIL,tri_asq,-0.003025572573365074
FIL,tri_ass,-0.2168273770747173
FIL,tri_ast,0.15810538944857327
FIL,tri_asu,0.2359819390696411
FIL,tri_asy,0.23954633554506904
FIL,tri_at-,-0.3657581687991048
FIL,tri_at2,0.13720403604154405
FIL,tri_ata,-1.1811966697713072
FIL,tri_atc,-0.7584638832682945
FIL,tri_ate,-2.518333063099807
FIL,tri_atf,-0.26228565912711826
FIL,tri_ath,-0.8555230646737695
FIL,tri_ati,-1.335471693269822
FIL,tri_atl,0.1236224510689436
FIL,tri_atn,0.000361973255683843
FIL,tri_ato,-1.6762303781791938
FIL,tri_atr,-0.0065874145733607215
FIL,tri_ats,-0.5978572679807092
FIL,tri_att,-0.5804107370903346
FIL,tri_atu,-1.2355557373598745
FIL,tri_atw,0.0373991057632929
FIL,tri_aty,-0.4310514725492711
FIL,tri_au',-0.03102434212438692
FIL,tri_aua,0.19792251070753938
FIL,tri_aub,0.11480099581360623
FIL,tri_auc,-0.2348360804063248
FIL,tri_aud,-0.5513176554304136
FIL,tri_aue,-0.2490387412370021
FIL,tri_aug,0.024407567623105943
FIL,tri_auh,-0.2550859684667962
FIL,tri_auk,0.0
FIL,tri_aul,-0.12131788918929884
FIL,tri_aum,-0.7786963805826144
FIL,tri_aun,0.5990894750180097
FIL,tri_aup,0.3229203436796454
FIL,tri_auq,0.2492614654843216
FIL,tri_aur,-0.23956757912798976
FIL,tri_aus,-0.00036560120780069485
FIL,tri_aut,-0.6726873226685963
FIL,tri_auu,0.08144471947954057
FIL,tri_auw,0.0419587632991263
FIL,tri_aux,0.0
FIL,tri_ava,-0.08546722094214934
FIL,tri_ave,-0.13178129170258696
FIL,tri_avi,-0.06590120241635825
FIL,tri_avo,-0.013119162025375825
FIL,tri_avs,-0.16576500209755768
FIL,tri_avy,-0.01898605097667645
FIL,tri_aw-,0.0049936632127616214
FIL,tri_aw2,0.0
FIL,tri_awa,-0.036987167032404074
FIL,tri_awi,-0.07147367898094309
FIL,tri_awk,-0.13387898531807882
FIL,tri_awo,0.0
FIL,tri_awr,-0.15893263925797546
FIL,tri_awt,0.17365742878437812
FIL,tri_aww,-0.1758023620734678
FIL,tri_awy,-0.05537697221946201
FIL,tri_ax-,-0.02160993972656386
FIL,tri_axe,-0.08389986130328138
FIL,tri_axi,-0.16832990793854993
FIL,tri_axp,-0.028834399507068228
FIL,tri_ay-,-0.07671388610647485
FIL,tri_aya,-0.35793525982970525
FIL,tri_ayb,-0.13305342101174747
FIL,tri_ayd,0.0
FIL,tri_aye,-0.9508642704827811
FIL,tri_ayg,0.0006959728897974644
FIL,tri_ayh,0.2523448499387718
FIL,tri_ayi,-0.0863586246173151
FIL,tri_ayl,-0.17962278211152477
FIL,tri_aym,-0.0009677955888404163
FIL,tri_ayn,-0.4946130416597243
FIL,tri_ayo,-0.2447672399893727
FIL,tri_ayp,0.4700430095306436
FIL,tri_ayr,0.3330346863267438
FIL,tri_ays,-0.6595745397619988
FIL,tri_ayt,0.2618641239632665
FIL,tri_ayu,0.24282326699801707
FIL,tri_ayv,-0.12714823680424336
FIL,tri_ayy,0.1812417276690301
FIL,tri_aza,-0.5592085571869145
FIL,tri_aze,-0.0019016732027660284
FIL,tri_azi,-0.4331389971841696
FIL,tri_azo,0.003822466918721487
FIL,tri_azz,0.0
FIL,tri_b19,-0.0002043329274053224
FIL,tri_ba',0.2623755728039009
FIL,tri_ba-,-0.15470330887772782
FIL,tri_baa,0.12666689967660055
FIL,tri_bab,0.08513909769917667
FIL,tri_bac,-0.7786353420931296
FIL,tri_bad,-0.24046291098833142
FIL,tri_bae,0.8273767435333995
FIL,tri_bag,1.1490993311033744
FIL,tri_bah,0.7689348621846775
FIL,tri_bai,0.16892425428002428
FIL,tri_bak,0.15601171180663664
FIL,tri_bal,0.3181455399755872
FIL,tri_bam,0.0008489534291446471
FIL,tri_ban,-0.21874674430043894
FIL,tri_bao,0.4585192997522598
FIL,tri_baq,0.13975383486228596
FIL,tri_bar,0.0693744934893608
FIL,tri_bas,0.11872206624744953
FIL,tri_bat,-0.9593660936110479
FIL,tri_bau,-0.2729296192562341
FIL,tri_baw,0.40616236909354186
FIL,tri_bay,-1.0541647077454839
FIL,tri_baz,-0.2317385150009551
FIL,tri_bba,0.08811148551563666
FIL,tri_bbb,-0.00492734054741866
FIL,tri_bbi,0.38669700108079524
FIL,tri_bbm,0.09145792987359523
FIL,tri_bbw,-0.043704954805049344
FIL,tri_bby,-0.02282378996935536
FIL,tri_bda,-0.15236073094093575
FIL,tri_bdi,0.055800046429156855
FIL,tri_bdo,0.0
FIL,tri_bea,-0.3309402284204865
FIL,tri_beb,0.005033587840203735
FIL,tri_bec,-0.0441657253537505
FIL,tri_bed,-0.010288567343120692
FIL,tri_bee,0.2817082723505731
FIL,tri_bef,-0.0002658702513769913
FIL,tri_beh,-0.07191353115162472
FIL,tri_bek,0.3618933505815984
FIL,tri_bel,0.18539869108435922
FIL,tri_ben,0.4897261202484088
FIL,tri_ber,0.6060168246213722
FIL,tri_bes,0.8224645843750514
FIL,tri_bet,-0.3145570893961454
FIL,tri_bfa,-0.0006267742276485465
FIL,tri_bff,-0.012977780148728926
FIL,tri_bga,0.0013465138983355456
FIL,tri_bgr,0.38723460361439443
FIL,tri_bha,0.21457763890155573
FIL,tri_bi-,0.1215233449209046
FIL,tri_bia,-0.29714636231336744
FIL,tri_bib,0.26778089333750865
FIL,tri_bic,0.3409614128997578
FIL,tri_bid,-0.5062112907102817
FIL,tri_bie,-0.06329123480631818
FIL,tri_big,0.035564558696038015
FIL,tri_bih,0.040997650322171564
FIL,tri_bik,-1.363685968997728
FIL,tri_bil,-0.31286364522003984
FIL,tri_bin,-0.07146018297568436
FIL,tri_bio,0.0
FIL,tri_bir,0.15876951109899368
FIL,tri_bis,0.18057917762951467
FIL,tri_bit,-0.39221711692916394
FIL,tri_biy,-0.5854030212366792
FIL,tri_biz,-0.007124433851929468
FIL,tri_bje,-0.004458879751989703
FIL,tri_bjm,0.38946787251804565
FIL,tri_bka,0.12738895407702097
FIL,tri_bki,0.20372402836393902
FIL,tri_bkt,0.12284861476860856
FIL,tri_bla,-0.19702396501576044
FIL,tri_ble,0.38016404517575236
FIL,tri_bli,0.6149159445796443
FIL,tri_blo,-0.2209997173855383
FIL,tri_blu,-0.14088755750425327
FIL,tri_bly,-0.00034399802497353776
FIL,tri_bms,0.3821300213592781
FIL,tri_bno,-0.05872257282787344
FIL,tri_bo-,0.014306043108109835
FIL,tri_boa,-0.6395317127930941
FIL,tri_bob,0.29538513618334006
FIL,tri_bod,-0.17723609009004396
FIL,tri_bog,0.5761216211306946
FIL,tri_boh,-0.011213380695686209
FIL,tri_boi,-0.15456278441753074
FIL,tri_bok,0.4967037664354885
FIL,tri_bol,0.5387172511373133
FIL,tri_bom,-0.03421329484910567
FIL,tri_bon,-0.9134351244014904
FIL,tri_boo,-0.5559898988506898
FIL,tri_bop,-0.6284832780683637
FIL,tri_bor,-0.05148159202547363
FIL,tri_bos,0.6136424202079728
FIL,tri_bot,0.8913555388419897
FIL,tri_bou,-0.04859428317085422
FIL,tri_bow,-0.002765877052989405
FIL,tri_box,-0.15147136804729566
FIL,tri_boy,0.28241859598738633
FIL,tri_bpt,0.03458332052167259
FIL,tri_bra,0.3069971135342864
FIL,tri_bre,0.44955527975520443
FIL,tri_brg,0.2918913760542194
FIL,tri_bri,0.4893991688645439
FIL,tri_brn,0.024828549687358325
FIL,tri_bro,-0.8594163639780713
FIL,tri_bru,-0.3496918743300107
FIL,tri_bs-,0.7761573780325103
FIL,tri_bsa,0.04144533008617946
FIL,tri_bsc,0.2151285902712022
FIL,tri_bse,0.0
FIL,tri_bsi,-0.17938937545337183
FIL,tri_bta,0.0
FIL,tri_bto,-0.1764549307510103
FIL,tri_bts,-0.1339642505154554
FIL,tri_bu-,0.08863190814725617
FIL,tri_bua,0.005183902902453442
FIL,tri_bub,0.2381675538564721
FIL,tri_bud,-0.009185709375265765
FIL,tri_bue,0.1643657868998597
FIL,tri_bug,0.10126783383699381
FIL,tri_buh,0.5764649067335863
FIL,tri_bui,-0.37034332876849346
FIL,tri_buk,0.24898012496652336
FIL,tri_bul,-0.12160104026206471
FIL,tri_bum,-0.31357795676994643
FIL,tri_bun,0.02695361434156278
FIL,tri_buo,0.44175750904768823
FIL,tri_bur,0.2590282102260026
FIL,tri_bus,-0.5646618326053576
FIL,tri_but,-0.33048549163537466
FIL,tri_buu,0.004290891141821073
FIL,tri_buw,0.19496849620155515
FIL,tri_buy,-0.36874059606029974
FIL,tri_bvi,-0.0004425945445089539
FIL,tri_bwa,-0.45900077958890106
FIL,tri_bwe,0.18634166702302024
FIL,tri_bwi,0.35466647084669256
FIL,tri_bya,0.0
FIL,tri_bye,0.027311101833891165
FIL,tri_byu,0.3915230755007483
FIL,tri_c'm,-0.031480402368743506
FIL,tri_c0$,-0.00032954957743344817
FIL,tri_caa,0.08489276991579608
FIL,tri_cab,0.08468765589101668
FIL,tri_cac,0.338392959406554
FIL,tri_cad,-0.018766527122495248
FIL,tri_cai,-0.050529668640597894
FIL,tri_cak,-0.044011885897417516
FIL,tri_cal,-0.29620581090180625
FIL,tri_cam,0.3287195223261822
FIL,tri_can,-0.6769943425823726
FIL,tri_cap,-0.21200610150872956
FIL,tri_car,-1.0186263197138108
FIL,tri_cas,-0.0792896738085283
FIL,tri_cat,-0.964003740548579
FIL,tri_cau,0.19322911856588318
FIL,tri_cav,-0.00197457491679808
FIL,tri_cay,-0.023523950166209843
FIL,tri_cbn,0.29289109620130127
FIL,tri_cca,-0.005306929441720708
FIL,tri_cce,-0.0003357227793107445
FIL,tri_cci,-0.013395180356592113
FIL,tri_cco,-0.10902890397388734
FIL,tri_ccr,-0.00016207635789770058
FIL,tri_cct,-0.011545424195196453
FIL,tri_cdi,0.12491322820033306
FIL,tri_cdo,-0.06885336886427079
FIL,tri_ce',-0.0001631122933845703
FIL,tri_ce-,-0.0010327424612850487
FIL,tri_cea,-0.001469336654419451
FIL,tri_ceb,0.09475694103575714
FIL,tri_ced,-0.03362733010592795
FIL,tri_cee,-0.03031857720250831
FIL,tri_cel,0.05986636547620593
FIL,tri_cem,-0.1690622517201816
FIL,tri_cen,-0.23384119849015977
FIL,tri_ceo,0.0
FIL,tri_cep,-0.0020526331721919117
FIL,tri_cer,0.22350528862579536
FIL,tri_ces,-0.12916337075082154
FIL,tri_cfa,-0.0003069817692833969
FIL,tri_cga,-0.062036321531693514
FIL,tri_cge,0.37053755865917504
FIL,tri_cgi,-0.16190699014160556
FIL,tri_cgu,0.010970218667714493
FIL,tri_cha,0.21953973245961023
FIL,tri_che,0.629556583864846
FIL,tri_chi,-1.380609265903768
FIL,tri_chl,-0.012393476354944538
FIL,tri_cho,-0.4565352705975779
FIL,tri_chr,-0.05399455755876597
FIL,tri_chu,-0.009032604306677343
FIL,tri_chz,0.37675814371052563
FIL,tri_cia,-0.1323840969239979
FIL,tri_cid,-0.3143092781041794
FIL,tri_cif,-0.0006617054386634154
FIL,tri_cig,-0.060695697346178676
FIL,tri_cii,-0.04417568562957911
FIL,tri_cil,-0.16251720176571013
FIL,tri_cin,-0.02180350826626354
FIL,tri_cio,0.1946780180155538
FIL,tri_cip,-0.21633956190562117
FIL,tri_cir,0.0
FIL,tri_cis,-0.2148615184775717
FIL,tri_cit,0.23403524678814222
FIL,tri_civ,0.0
FIL,tri_ck-,-0.029428901214861986
FIL,tri_ckb,-0.0008978856939748235
FIL,tri_ckd,-0.0023727767514175263
FIL,tri_cke,-0.0057807291059849405
FIL,tri_ckg,-0.00039330813583126625
FIL,tri_ckh,-0.011378596648574199
FIL,tri_cki,-0.0012877594320956382
FIL,tri_ckj,-0.004893751165449042
FIL,tri_cko,0.3692122722953068
FIL,tri_ckp,-0.022712201009061555
FIL,tri_cks,-0.2071452397017762
FIL,tri_cla,-0.10795207200369719
FIL,tri_cle,-0.023249343038882063
FIL,tri_cli,-0.11499946352396813
FIL,tri_cll,-0.00010842324073483813
FIL,tri_clo,-0.2854418956073593
FIL,tri_clu,-0.0008644537058064897
